Car_ID,Time,Car_Orientation,Pitch_Rate,Roll_Rate,Acceleration,Velocity,Steering_Wheel_Angle,Yaw_Rate
632,0,119.95064029866535,-1.1622294097086951,-0.5222639752245232,0.47953688273889666,55.20596350600492,0.3940007929433084,0.3628469222908575
632,1,116.54450893051977,-1.9619033556146652,1.022514426972334,0.38872075541843104,57.06931583738155,-0.8414898035846263,0.3310949547315325
632,2,112.88864947483704,1.798158253189836,-0.4330775622889446,-0.23452543151967606,56.603699959417966,3.748471367777669,-0.4932061093613216
632,3,113.58661474394745,0.12199423828114286,1.0183840665559438,-0.6429028912204044,54.64299924057266,3.1285283923401175,3.3218883545060436
632,4,115.6782778161981,-0.5169338688844722,-0.5808379567983526,0.9935394714696493,58.65732637685112,-0.8167304117929137,2.7119536268087074
632,5,111.47043992044044,-0.13153551222424587,-1.6543669841169495,0.5088785994786846,58.91405323462509,7.0160572087073785,1.3012408206320842
632,6,103.17018119109738,-0.3215561378341009,-1.8671017794858558,-0.5410378116172558,57.357713824499434,0.41084651424977925,-2.377463503849721
632,7,121.46708155889765,-1.004169589421135,-0.6189160827049546,-0.4929401357841125,54.92715718161134,0.2949833681404167,2.570331063450018
632,8,104.30724996236302,-2.4386966866225865,-0.6915039051687262,0.4233312135705332,57.911885777444546,0.15536229616958877,-0.23624862245072573
632,9,113.93583337472573,0.8959549878419928,3.067659725186374,0.5515849544674137,60.19326370460669,2.0782253398115955,13.665892749984273
632,10,112.40981704292074,2.51065159657737,-0.32479728243593853,-0.0091873906987205,60.42960374480364,-1.5336380724136847,-1.7307726611998748
632,11,110.0410878636707,0.9926552727817418,2.801465940996015,-0.2753698256738692,56.847046455816226,-0.004891592975054864,-0.8436389841441793
632,12,122.01027372699303,-0.19868296747841158,-2.1789180549288476,-0.292580644263912,57.05869559362904,-4.0366392919866625,1.920630581751257
632,13,115.22456627846525,3.5786998480801464,0.8906816652885701,-0.3816959587989391,56.536719660648195,0.5148500902498707,0.1927301854142931
632,14,110.93450456043334,2.2274214529155323,0.17873501846610107,0.2736353212968507,56.47116683143429,-0.5339387914718343,-1.487054279192527
632,15,120.65785557481912,0.7789536310213864,2.13272904116944,-0.022285341817759343,56.5680845776563,-5.363932846237899,-0.29632172075058644
632,16,108.29209609350488,-1.3349406814205453,-0.3382179269284538,-0.3452426797829621,56.84258951180444,-1.6135015310613174,1.5001613932504618
632,17,103.31971170166632,1.360591274697075,1.3455787211707229,0.3235092779941332,55.502610661107695,-6.535668825054872,-0.8445494988488285
632,18,109.30802043046005,-0.5319058679385184,-1.9603325869732258,-0.2761949493391033,54.72612030781272,2.0919947040268942,1.6499306591030158
632,19,121.96244663716546,-1.9785345114164659,-2.370169466994999,-0.015017396208721216,56.51172851025457,-2.937962994043598,1.5092791018251155
632,20,111.79997445404119,0.8001613081613032,0.8061820458652502,0.43202486390688793,57.236263684602,-1.4401275312518707,-1.079472711879463
632,21,111.27326215998205,0.21301496167366676,0.4201185689073816,-0.0853060765599875,57.42029629710808,-2.860282989180633,-1.2881799376148506
632,22,117.31779559871211,-2.6548399824476547,-0.6914453425550462,-0.04672955110077493,57.908044152755025,-1.400607001864583,-4.999460835885458
632,23,111.03832437028657,-1.8113440472970521,-0.6583226768864862,-1.0361930891569455,51.84350292043281,-1.072409278291231,-2.118788993221012
632,24,116.45977868747576,0.09678444300126998,-1.0900726163838104,-0.6851216417659579,50.90230206038167,-0.8810452928718959,3.1224594023157652
632,25,119.69763874524457,-0.890984817991081,0.39935605659736106,-0.7675736236799384,48.820388790429334,-2.3041343726258177,2.700576136996231
