timestamp,speed,acceleration,rpm,fuel_consumption,engine_temperature,brake_pressure,steering_angle,lateral_acceleration,throttle_position,gear,driver_id,aggressive_event
2024-01-01 00:00:00,51.222236438448085,-8.194385171746568,800.0,8.006884656014227,84.27043273386464,65.55508137397254,1.508287010867915,-0.04237801097801351,31.75328543963394,3.0,64_0,False
2024-01-01 00:00:01,43.02785126670152,-1.551545984494222,800.0,5.1070504912549755,84.29935498876884,0.28790619845274734,8.906490135726898,0.8327378812487645,31.48184379633746,2.0,64_0,False
2024-01-01 00:00:02,48.11914446945964,1.7576118490652846,800.0,4.92615457760234,82.68718091828892,0.0,-2.8975224448133146,0.0003498224860248311,39.06089479252228,3.0,64_0,False
2024-01-01 00:00:03,46.54307496483209,2.16309218537803,800.0,5.41929052649309,83.38373858449214,0.0,-1.2228338064481143,-0.2743587198373679,42.30473748302424,3.0,64_0,True
2024-01-01 00:00:04,52.4453288402157,3.254797873972148,879.9966594337882,5.504838811388936,84.5024309194387,0.0,7.605021532028762,0.8418818445858951,51.03838299177718,3.0,64_0,False
2024-01-01 00:00:05,53.05267071277638,0.991821492041165,909.7117879322566,4.732210176360377,85.5017845647449,3.2436394265962933,-0.19005883034974627,-0.5077079382137419,32.93457193632932,3.0,64_0,False
2024-01-01 00:00:06,54.42897182429803,-2.5776371315037565,1243.4913148282133,6.976470377149447,86.03762745384525,0.0,-13.520054332580804,-0.7813599842238574,28.842054849468585,3.0,64_0,False
2024-01-01 00:00:07,47.89739644976887,-0.7487886448211007,800.0,4.77172974677376,82.03089602543764,0.0,-1.452155093846485,0.6516041252558502,26.45593378869103,3.0,64_0,False
2024-01-01 00:00:08,52.93139453465583,4.3652564443536335,800.0,6.975260040836815,83.47787881950511,1.67320906408799,-10.493457167041319,-0.6293668373890291,59.92205155482907,3.0,64_0,False
2024-01-01 00:00:09,56.62790933847614,0.33577680311115543,898.5844551168308,5.971605860230518,82.98907133582563,0.8857290291620192,-9.459912158562224,-1.1532106625899172,27.686214424889243,3.0,64_0,False
2024-01-01 00:00:10,53.60294814087814,2.4039029637232616,899.9276674524679,6.118002542609064,92.20417629933137,3.297143945140854,2.4075647474232538,-0.3338137869027745,44.23122370978609,3.0,64_0,False
2024-01-01 00:00:11,61.43571526592266,6.537653600877221,800.0,8.294506969290447,84.30332514967795,1.2174417999247664,7.734717469635203,0.16892907056406858,77.30122880701776,3.0,64_0,False
2024-01-01 00:00:12,66.67825534263258,-5.653676659556112,892.2772523396823,8.433189300150383,83.82067839205082,45.229413276448895,1.9012276929761138,-0.31139924724712786,11.780915048319784,4.0,64_0,False
2024-01-01 00:00:13,50.128361946810436,-2.9649976996709135,845.143344943091,5.125205725269748,83.21702343405951,0.0,-11.298132379407889,-0.24447070158210654,23.246064885344207,3.0,64_0,False
2024-01-01 00:00:14,60.748259943290755,-3.5868663499458187,800.0,7.863904547256396,82.53599431821888,28.69493079956655,0.3771971404149386,0.32659912503069066,18.211243498469564,3.0,64_0,False
2024-01-01 00:00:15,42.9546292469188,-5.514665240060051,1021.6065861518803,4.659274493965476,88.46471102804585,44.11732192048041,10.904511258851112,-0.005426266217202935,20.438503449369357,2.0,64_0,False
2024-01-01 00:00:16,49.71892946317065,7.398582351121149,878.1495534501936,6.963982961266237,80.54303097906691,0.0,5.643105648776246,0.5228648106159344,84.1886588089692,3.0,64_0,False
2024-01-01 00:00:17,57.7517939491611,0.01264707172239099,1141.7114200987828,5.393173823286806,84.06777027087911,0.0,-1.7677711860852603,-0.23173285858079046,25.101176573779128,3.0,64_0,False
2024-01-01 00:00:18,49.744223606615435,-4.133091728180357,800.0,5.732718885680155,82.63673724861417,33.06473382544286,-4.199000938971735,-0.42530307851343974,22.36689646855409,3.0,64_0,False
