timestamp,speed,acceleration,rpm,fuel_consumption,engine_temperature,brake_pressure,steering_angle,lateral_acceleration,throttle_position,gear,driver_id,aggressive_event
2024-01-01 00:00:00,76.24338108514327,-2.636321678752026,1174.240679712894,9.01887711278891,85.49339165115573,0.0,5.256406673809517,0.6026460555812672,33.910668078253906,4.0,60_0,False
2024-01-01 00:00:01,73.60705940639124,0.9733609950996893,924.3521692238255,7.688225775335971,88.27916437338207,0.0,11.407351969665156,0.988160207726074,32.786887960797515,4.0,60_0,False
2024-01-01 00:00:02,78.19010307534265,2.1740953979232174,800.0,7.611115209621362,84.56296780389752,0.0,19.69151589001474,1.5410866327090909,42.39276318338574,4.0,60_0,False
2024-01-01 00:00:03,77.95525020223768,4.536235802700773,1161.368981407828,9.740563560118602,84.93280749656897,0.0,0.32323076529062283,0.20726010897382635,61.289886421606184,4.0,60_0,False
2024-01-01 00:00:04,87.2625746807442,-0.9283882997284252,1023.3508701189019,8.796255641429818,84.52606333560274,0.0,11.333321259005883,1.3458821515211248,22.437018448455586,5.0,60_0,False
2024-01-01 00:00:05,76.09847360278083,-2.114243466507915,1389.4095820336966,8.367194389600668,87.27146083207393,0.5207731613825073,-18.314854241394396,-1.192409113703761,22.64938658625216,4.0,60_0,False
2024-01-01 00:00:06,83.03408774772836,1.6076690586054454,1195.3423249252107,8.42132188008258,85.1009702255799,4.9467942644004275,13.639123482026871,0.9555457387533228,37.86135246884356,4.0,60_0,False
2024-01-01 00:00:07,79.31381171999172,-0.6310622450139078,1366.0545830483977,7.220636197495852,86.97393330366434,1.6787483005586883,12.958403211583764,1.2437174675737812,27.64433184250157,4.0,60_0,False
2024-01-01 00:00:08,81.77196325770055,-0.11394018838314679,1083.404126296569,9.476298173737362,82.7406773932944,2.9067960817685385,14.636430310312429,2.0326171605868777,21.434203987176883,4.0,60_0,False
2024-01-01 00:00:09,79.08593134322543,-3.2896794679814008,1247.077981905995,9.876308141047176,83.22868689740358,26.317435743851206,-26.135986194149247,0.06439478996284267,26.844745922530624,4.0,60_0,False
2024-01-01 00:00:10,75.19260432173775,3.0192205800090335,1306.8374265755472,8.309777594997044,86.17522028051076,1.2554453368835585,8.797101998600844,0.961072297776377,49.15376464007227,4.0,60_0,False
2024-01-01 00:00:11,85.12437250324349,0.2434583967929882,1282.3598681078608,9.49423221981504,84.50824538796132,0.0,-6.101050714312071,-0.6303251540595995,26.947667174343906,5.0,60_0,False
2024-01-01 00:00:12,75.67952111532372,-4.065044510558813,910.8201540310549,9.175140503470281,83.15703592104954,32.52035608447051,-5.248105844207347,-0.40623662033512514,23.03622785940337,4.0,60_0,False
2024-01-01 00:00:13,76.99428348212587,3.094006574803913,1241.6916667182559,9.020255222311782,86.93886341074973,0.0,5.197991304160798,-0.12987328027636857,49.752052598431305,4.0,60_0,False
2024-01-01 00:00:14,81.86753426493155,1.715814372605351,1348.3526855915247,9.60241471962765,79.95985272439891,1.8976681142687388,10.329326126603497,1.0367821384587554,38.72651498084281,4.0,60_0,False
2024-01-01 00:00:15,80.42591222733657,-6.229897607597735,1188.6365646510078,9.222923970846225,81.79178433117521,49.83918086078188,7.869084144661699,0.6220297234187714,29.125903273541695,4.0,60_0,False
2024-01-01 00:00:16,69.40773904973608,-5.418036651918285,960.3109052749869,8.372932373040202,87.38805979170587,43.34429321534628,22.497630904776052,1.6977853271608243,40.10165101788557,4.0,60_0,False
2024-01-01 00:00:17,69.5898389235,6.490574152932716,1000.0128059183961,9.611636324425104,83.65712728669571,0.0,-18.512080271675266,-1.796671971246375,76.92459322346173,4.0,60_0,False
2024-01-01 00:00:18,82.38888735560151,-0.5082080636984969,1476.8229527431415,8.844503872640269,87.25141328957854,0.9395786876397134,-1.9736071818740715,-0.6599639306539851,22.014723609662244,4.0,60_0,False
