timestamp,speed,acceleration,rpm,fuel_consumption,engine_temperature,brake_pressure,steering_angle,lateral_acceleration,throttle_position,gear,driver_id,aggressive_event
2024-01-01 00:00:00,40.57163941501876,0.2947634588786556,800.0,4.962092906688886,82.45571220526244,2.631652207921106,9.306293558353861,0.13895170309707613,27.358107671029245,2.0,71,False
2024-01-01 00:00:01,40.866402873897414,3.91568301341065,800.0,5.843473745175736,85.19843087648907,0.2504350625071009,3.921135861867332,-0.10738175135051281,56.3254641072852,2.0,71,False
2024-01-01 00:00:02,48.40300544184006,6.668118959308696,800.0,7.492048695071804,86.41644968506786,0.0,16.005941462830712,0.7883565983641696,78.34495167446957,3.0,71,False
2024-01-01 00:00:03,54.202640792514806,-2.1315570532768575,800.0,6.277595117057701,84.95407461119396,0.0,7.649602361843794,0.6127803822945843,14.272842071808595,3.0,71,False
2024-01-01 00:00:04,44.13989133528634,-7.026864390544116,845.7795948137635,6.2917004369276865,87.98951788940533,56.21491512435293,-8.65139777923995,-0.1564926765218081,24.846086322520947,2.0,71,False
2024-01-01 00:00:05,40.148912011426575,10.686857961842872,800.0,4.634408198189106,83.26203477919596,1.4323355858624607,9.964479371427776,0.32883266435587466,33.91153061240955,2.0,71,False
2024-01-01 00:00:06,65.51360725897209,6.906482794539524,800.0,6.035110301864026,84.40604726320944,1.4358451410163209,0.37217770105051495,0.47083309096487747,80.2518623563162,2.0,71,False
2024-01-01 00:00:07,53.96187760050562,-12.045317526806329,800.0,5.206353582982346,84.6711791693792,0.0,6.167283959092552,0.219469038132716,29.38160202654234,3.0,71,False
2024-01-01 00:00:08,41.42297220535943,-5.203448574459067,800.0,5.059005486226048,84.88474785814381,41.627588595672535,10.613744561019,0.7306416663483282,37.058421522047844,2.0,71,False
2024-01-01 00:00:09,43.55498045158749,1.41265544789902,800.0,4.73272992624082,87.59392626756167,0.0,-0.203818933497828,-0.15435434839841244,36.30124358319216,2.0,71,False
2024-01-01 00:00:10,44.24828310115747,1.941638609791422,835.4463022099194,5.785390946997572,81.89383853142411,1.9103192543182566,-1.4839311213474227,-0.40980242634213515,40.533108878331376,2.0,71,False
2024-01-01 00:00:11,47.438257671170334,4.466468123385315,800.0,6.133592868103129,84.17897546431017,2.2079551294153505,0.4716486910167012,-0.13643398017042688,60.73174498708252,3.0,71,False
2024-01-01 00:00:12,53.1812193479281,0.9700546789895128,940.9326652660163,5.37716595592787,83.34507889659555,4.91079704690402,-0.07584251808353562,0.44311220664027234,32.7604374319161,3.0,71,False
2024-01-01 00:00:13,49.37836702914936,-3.385528367970675,800.0,5.768997607099318,87.51852139806624,27.0842269437654,9.375843338485842,0.30510364846364346,26.414567544874664,3.0,71,False
2024-01-01 00:00:14,46.41016261198675,3.997421401895611,800.0,5.196453605966482,85.32631626347742,3.5623228150935766,-4.821788048489053,-0.25489349171215353,56.97937121516489,3.0,71,False
2024-01-01 00:00:15,57.37320983294058,2.4477288052207022,957.010046004652,6.146788202171249,84.19357900577981,0.0,9.558807001801593,0.4429266195409189,44.58183044176562,3.0,71,False
2024-01-01 00:00:16,51.30562022242815,-1.0437381967829964,830.0157262946875,5.49275194542126,85.38876712217582,3.355835902009534,-4.892813908830988,-0.7466049461193054,20.06197894613893,3.0,71,False
2024-01-01 00:00:17,55.28573343937459,-6.095240557559887,800.0,8.675003484800815,83.32601954871109,48.761924460479094,9.95013762049639,0.875568499545679,34.295432821702896,3.0,71,False
2024-01-01 00:00:18,39.11513910730838,-7.938700617535364,811.8161568545148,6.176047190227904,84.40292547076402,63.50960494028291,0.840960265185623,-0.22526430382640394,18.656072698122955,2.0,71,False
2024-01-01 00:00:19,39.40833220430386,6.281410029294221,800.0,6.700598451865382,84.36326828225718,1.5779057517818742,-4.817060898863328,-0.4128319148847507,75.25128023435377,2.0,71,False
2024-01-01 00:00:20,51.67795916589682,5.707679899485495,1161.9257572256847,6.004940023976541,86.75004282132875,0.3977527185602879,-14.523508861910345,-0.8763386060872849,70.66143919588396,3.0,71,False
2024-01-01 00:00:21,50.82369200327485,-4.239281184916546,891.0650224922965,6.4679810113799,82.68980074726201,33.91424947933237,1.0148545497899883,0.4201937722269977,26.95642130821997,3.0,71,False
2024-01-01 00:00:22,43.19939679606373,1.574235405808981,800.0,4.221713186137522,83.4469231935122,0.30736831326353015,-9.420020569979597,-0.6144014492996352,37.59388324647185,2.0,71,False
2024-01-01 00:00:23,53.97216281489281,4.38819484139087,1076.2776308473922,6.648890719538689,85.21671510202306,2.0096717379917357,6.613511626589348,-0.07905013425036078,60.10555873112696,3.0,71,False
